CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
AAA,2014,1,403306120513.0,50406413396,0.0,147410503081.0,178935556223.0,26553647813.0,664481007317.0,0.0,612891750948,0.0,40989575712.0,10599680657.0,1067787127830,500924849932,410165764580.0,90759085352.0,558109545708,558109545708.0,0.0,192245234726,0.0,1067787127830,69112226534.0,0.0,178935556223.0,10857766629.0,13209874449.0,198000000000.0,198000000000,0.0,90759085352.0,11713783029.0,289173202320.0,0.0,10503756060.0,1500000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,4,495025008321.0,130266723762,0.0,146942387955.0,200025997066.0,17789899538.0,655544196312.0,0.0,605159756298,0.0,39255796179.0,11128643835.0,1150569204633,598551168719,515468247067.0,83082921652.0,543446500724,543446500724.0,0.0,177582189742,0.0,1150569204633,55117289723.0,0.0,200025997066.0,5865465303.0,13209874449.0,198000000000.0,198000000000,0.0,83082921652.0,11351552129.0,334296710948.0,0.0,10848566137.0,1500000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,3,352899625524.0,38081355707,0.0,137282401637.0,143977295491.0,33558572689.0,596465285533.0,0.0,551031522063,0.0,36336066400.0,9097697070.0,949364911057,410005064447,333218175997.0,76786888450.0,530809006041,530809006041.0,0.0,164944695059,0.0,949364911057,79148043261.0,0.0,143977295491.0,16291895210.0,13209874449.0,198000000000.0,198000000000,0.0,76786888450.0,12216056480.0,196660739668.0,0.0,8999904768.0,1500000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,2,440894751500.0,45884372462,0.0,200967343609.0,177069168313.0,16973867116.0,511470322422.0,0.0,439511489713,0.0,63945437080.0,8013395629.0,952365073922,426365339004,379146099004.0,47219240000.0,517619756748,517619756748.0,0.0,151755445766,0.0,952365073922,122482786772.0,0.0,177069168313.0,11924418013.0,13209874449.0,198000000000.0,198000000000,0.0,47219240000.0,7629760644.0,285441761848.0,0.0,7809819862.0,1500000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA,2013,1,402140441113.0,96503117149,0.0,111203277078.0,154881323996.0,39552722890.0,473817361846.0,0.0,435828383571,0.0,30600000000.0,7388978275.0,875957802959,332835204760,320273204760.0,12562000000.0,534882291065,534882291065.0,0.0,177335613484,0.0,875957802959,41671567327.0,0.0,154881323996.0,25994612226.0,10408445862.0,198000000000.0,198000000000,0.0,12562000000.0,5102591145.0,260875797874.0,0.0,7123035747.0,1500000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,2024,4,,5696449000000,,,,,,,5412370000000,177005000000.0,124935000000.0,,864005703000000,780544025000000,,,83461678000000,,,23733752000000,0.0,864005703000000,,,,,,,44666579000000,,,,,,,292867000000.0,,,25219753000000.0,117882259000000.0,3881151000000.0,4029088000000.0,-147937000000.0,55992000000.0,573946692000000.0,580686248000000.0,-6739556000000.0,121090243000000.0,108918477000000.0,12171766000000.0,0.0,0.0,-167932000000.0,3222198000000.0,2190172000000.0,10518854000000.0,7954853000000.0,111591668000000.0,537304578000000.0,0.0,28008000000.0,101650446000000.0,22014472000000.0,44938358000000.0,14789568000000.0,0.0,,,,,,,
ACB,2024,3,,5870526000000,,,,,,,4642986000000,177005000000.0,127425000000.0,,777392922000000,698538661000000,,,78854261000000,,,22420521000000,0.0,777392922000000,,,,,,,44666579000000,,,,,,,292867000000.0,,,8392393000000.0,92090423000000.0,6965867000000.0,7059448000000.0,-93581000000.0,267873000000.0,548247424000000.0,554908474000000.0,-6661050000000.0,100862391000000.0,88938255000000.0,11931400000000.0,-7264000000.0,0.0,-165442000000.0,3084190000000.0,1558796000000.0,9748609000000.0,19152000000.0,73519652000000.0,512123668000000.0,0.0,31641000000.0,90366104000000.0,22478444000000.0,44938358000000.0,11557435000000.0,-62053000000.0,,,,,,,
ACB,2024,2,,6594138000000,,,,,,,4665559000000,177005000000.0,128875000000.0,,769678700000000,694886022000000,,,74792678000000,,,18550126000000,0.0,769678700000000,,,,,,,44666579000000,,,,,,,292867000000.0,,,15724945000000.0,105419092000000.0,6125105000000.0,6236053000000.0,-110948000000.0,0.0,543853038000000.0,550172293000000.0,-6319255000000.0,77089507000000.0,61663820000000.0,15438107000000.0,-12420000000.0,0.0,-163992000000.0,3119424000000.0,1546135000000.0,9901436000000.0,15945000000.0,93760618000000.0,511695775000000.0,61832000000.0,33175000000.0,66953215000000.0,22365462000000.0,44938358000000.0,11557435000000.0,-253241000000.0,,,,,,,
ACB,2024,1,,6470319000000,,,,,,,4670671000000,177005000000.0,140025000000.0,,727297968000000,652507236000000,,,74790732000000,,,24191662000000,0.0,727297968000000,,,,,,,38840504000000,,,,,,,303387000000.0,,,7851936000000.0,121950918000000.0,7377873000000.0,7469189000000.0,-91316000000.0,0.0,500339694000000.0,506112216000000.0,-5772522000000.0,67999640000000.0,45959043000000.0,22040597000000.0,0.0,0.0,-163362000000.0,3234051000000.0,1436620000000.0,10319887000000.0,66583000000.0,89358866000000.0,492804396000000.0,518306000000.0,37321000000.0,49011681000000.0,20710083000000.0,39112283000000.0,11557435000000.0,-70648000000.0,,,,,,,
ACB,2023,4,,6909300000000,,,,,,,4762561000000,177005000000.0,140025000000.0,,718794589000000,647838628000000,,,70955961000000,,,20286243000000,0.0,718794589000000,,,,,,,38840504000000,,,,,,,303387000000.0,,,18504814000000.0,114873931000000.0,7177069000000.0,7323489000000.0,-146420000000.0,0.0,482234900000000.0,487601852000000.0,-5366952000000.0,73463347000000.0,44903768000000.0,28559579000000.0,0.0,0.0,-163362000000.0,3317568000000.0,1444993000000.0,10551637000000.0,88000000.0,89506662000000.0,482702731000000.0,117126000000.0,41534000000.0,52410014000000.0,23060473000000.0,39112283000000.0,11557435000000.0,0.0,,,,,,,
ACB,2023,3,,6552560000000,,,,,,,4447517000000,177005000000.0,140025000000.0,,648509938000000,581684649000000,,,66825289000000,,,18617293000000,0.0,648509938000000,,,,,,,38840504000000,,,,,,,303387000000.0,,,12405261000000.0,98170290000000.0,1892458000000.0,2023422000000.0,-130964000000.0,79210000000.0,444641463000000.0,449751645000000.0,-5110182000000.0,70233160000000.0,34885148000000.0,35348012000000.0,0.0,0.0,-163362000000.0,3131419000000.0,1316098000000.0,9770989000000.0,18552000000.0,64119526000000.0,445499845000000.0,0.0,45249000000.0,48858665000000.0,23142812000000.0,39112283000000.0,9220106000000.0,-124393000000.0,,,,,,,
ACB,2023,2,,5983591000000,,,,,,,4292448000000,177005000000.0,146321000000.0,,630893170000000,568025989000000,,,62867181000000,,,14579714000000,0.0,630893170000000,,,,,,,38840504000000,,,,,,,303387000000.0,,,11514014000000.0,89763275000000.0,1068921000000.0,1182088000000.0,-113167000000.0,114028000000.0,429058305000000.0,434031946000000.0,-4973641000000.0,79112752000000.0,42472830000000.0,36639922000000.0,0.0,0.0,-157066000000.0,3101005000000.0,1191443000000.0,9662510000000.0,2921000000.0,68957498000000.0,432410465000000.0,0.0,49182000000.0,44657505000000.0,21948418000000.0,39112283000000.0,9220106000000.0,-44922000000.0,,,,,,,
ACB,2023,1,,6654779000000,,,,,,,4127353000000,177005000000.0,141148000000.0,,611223523000000,548693358000000,,,62530165000000,,,19307456000000,0.0,611223523000000,,,,,,,33774351000000,,,,,,,303387000000.0,,,6429413000000.0,94638910000000.0,1541928000000.0,1699679000000.0,-157751000000.0,395042000000.0,406620881000000.0,411288535000000.0,-4667654000000.0,79206253000000.0,36077453000000.0,43128800000000.0,0.0,0.0,-162239000000.0,2966929000000.0,1160424000000.0,11290811000000.0,6110000000.0,52857299000000.0,422755092000000.0,0.0,55580000000.0,50155919000000.0,22863358000000.0,34046130000000.0,9220106000000.0,-43527000000.0,,,,,,,
ACB,2022,4,,8460892000000,,,,,,,3981376000000,177005000000.0,146814000000.0,,607875185000000,549436522000000,,,58438663000000,,,15172408000000,0.0,607875185000000,,,,,,,33774351000000,,,,,,,303387000000.0,,,13657531000000.0,85971313000000.0,1131327000000.0,1320941000000.0,-189614000000.0,100072000000.0,408856508000000.0,413706244000000.0,-4849736000000.0,75534794000000.0,31854915000000.0,43679879000000.0,0.0,0.0,-156573000000.0,2849732000000.0,1131644000000.0,9857553000000.0,505876000000.0,67840840000000.0,413952789000000.0,0.0,60188000000.0,44304367000000.0,22772462000000.0,34046130000000.0,9220125000000.0,0.0,,,,,,,
ACB,2022,3,,6820742000000,,,,,,,3733847000000,177005000000.0,154549000000.0,,561113724000000,505378993000000,,,55734731000000,,,14358157000000,0.0,561113724000000,,,,,,,33774351000000,,,,,,,309337000000.0,,,7285530000000.0,62584455000000.0,1438382000000.0,1641739000000.0,-203357000000.0,67174000000.0,396661986000000.0,402250931000000.0,-5588945000000.0,71265935000000.0,27533790000000.0,43732145000000.0,0.0,0.0,-154788000000.0,2665262000000.0,1068585000000.0,10924119000000.0,34000000.0,51830484000000.0,392023517000000.0,0.0,64550000000.0,40052881000000.0,21407527000000.0,34046130000000.0,7164297000000.0,166147000000.0,,,,,,,
ACB,2022,2,,7179996000000,,,,,,,3625120000000,216027000000.0,158000000000.0,,543736728000000,491670697000000,,,52066031000000,,,17526035000000,0.0,543736728000000,,,,,,,27019481000000,,,,,,,309337000000.0,,,11267755000000.0,57122539000000.0,1481310000000.0,1683277000000.0,-201967000000.0,91556000000.0,390049375000000.0,395598651000000.0,-5549276000000.0,64489044000000.0,18577997000000.0,45917151000000.0,-6104000000.0,0.0,-151337000000.0,2601457000000.0,1023663000000.0,8056006000000.0,565000000.0,50712628000000.0,388131932000000.0,0.0,70779000000.0,34851291000000.0,17903502000000.0,27291260000000.0,7164297000000.0,84439000000.0,,,,,,,
ACB,2022,1,,6281931000000,,,,,,,3678381000000,216027000000.0,207771000000.0,,528636428000000,480433095000000,,,48203333000000,,,13732887000000,0.0,528636428000000,,,,,,,27019481000000,,,,,,,309837000000.0,,,18208130000000.0,54337806000000.0,5068428000000.0,5159447000000.0,-91019000000.0,92408000000.0,374124636000000.0,379982950000000.0,-5858314000000.0,58710197000000.0,10634517000000.0,48079089000000.0,-3409000000.0,0.0,-102066000000.0,2641814000000.0,1036567000000.0,7710713000000.0,0.0,44323457000000.0,386050921000000.0,0.0,79176000000.0,30949666000000.0,19029875000000.0,27291260000000.0,7164297000000.0,14889000000.0,,,,,,,
ACB,2021,4,,7509877000000,,,,,,,3762548000000,216027000000.0,171925000000.0,,527769944000000,482869035000000,,,44900909000000,,,10445352000000,0.0,527769944000000,,,,,,,27019481000000,,,,,,,299317000000.0,,,32349574000000.0,49818776000000.0,11259731000000.0,11325371000000.0,-65640000000.0,226545000000.0,356050950000000.0,361912538000000.0,-5861588000000.0,59474604000000.0,9739539000000.0,49743071000000.0,-8006000000.0,0.0,-127392000000.0,2685070000000.0,1077478000000.0,6929387000000.0,0.0,54393939000000.0,379920669000000.0,0.0,86066000000.0,30547883000000.0,17920478000000.0,27291260000000.0,7164297000000.0,0.0,,,,,,,
ACB,2021,3,,7010081000000,,,,,,,3646321000000,216027000000.0,88068000000.0,,479308753000000,436825317000000,,,42483436000000,,,9439070000000,0.0,479308753000000,,,,,,,27019481000000,,,,,,,101827000000.0,,,33532941000000.0,28675646000000.0,10151989000000.0,10239936000000.0,-87947000000.0,63982000000.0,330911258000000.0,336491602000000.0,-5580344000000.0,58533725000000.0,8886513000000.0,49807650000000.0,-160438000000.0,2967000000.0,-16726000000.0,2581210000000.0,1065111000000.0,6478715000000.0,0.0,20324174000000.0,365770473000000.0,0.0,93799000000.0,32469936000000.0,18166935000000.0,27291260000000.0,5742084000000.0,11022000000.0,,,,,,,
ACB,2021,2,,6870892000000,,,,,,,3703279000000,216027000000.0,87912000000.0,,471275438000000,430895193000000,,,40380245000000,,,12740351000000,0.0,471275438000000,,,,,,,21615585000000,,,,,,,101827000000.0,,,21912320000000.0,28988545000000.0,10270741000000.0,10375295000000.0,-104554000000.0,82038000000.0,336827639000000.0,341667500000000.0,-4839861000000.0,55528394000000.0,9535454000000.0,46253125000000.0,-260185000000.0,2967000000.0,-16882000000.0,2628026000000.0,1075253000000.0,6787651000000.0,0.0,27085956000000.0,358474148000000.0,0.0,100653000000.0,27455319000000.0,17779117000000.0,21887364000000.0,5742084000000.0,10446000000.0,,,,,,,
ACB,2021,1,,6037588000000,,,,,,,3720662000000,216027000000.0,99549000000.0,,449514732000000,411585397000000,,,37929335000000,,,10302116000000,0.0,449514732000000,,,,,,,21615585000000,,,,,,,101827000000.0,,,20232572000000.0,27746394000000.0,4419502000000.0,4529892000000.0,-110390000000.0,135503000000.0,320754992000000.0,324311117000000.0,-3556125000000.0,58893891000000.0,10294062000000.0,48932832000000.0,-333003000000.0,2967000000.0,-5245000000.0,2664580000000.0,1056082000000.0,7258052000000.0,0.0,20335604000000.0,352217653000000.0,0.0,108249000000.0,20384044000000.0,18539847000000.0,21887364000000.0,5742084000000.0,-2229000000.0,,,,,,,
ACB,2020,4,,6967918000000,,,,,,,3782753000000,348778000000.0,99489000000.0,,444530104000000,409081941000000,,,35448163000000,,,7819040000000,0.0,444530104000000,,,,,,,21615585000000,,,,,,,101827000000.0,,,16616798000000.0,31671245000000.0,6167917000000.0,6285763000000.0,-117846000000.0,54473000000.0,308528625000000.0,311478989000000.0,-2950364000000.0,63399011000000.0,10790432000000.0,53048264000000.0,-439685000000.0,2967000000.0,-5305000000.0,2716915000000.0,1065838000000.0,6893097000000.0,0.0,23875242000000.0,353195838000000.0,0.0,116705000000.0,22049697000000.0,9844459000000.0,21887364000000.0,5741759000000.0,0.0,,,,,,,
ACB,2020,3,,5824836000000,,,,,,,3729438000000,356499000000.0,97963000000.0,,418748315000000,385829347000000,,,32918968000000,,,6415275000000,0.0,418748315000000,,,,,,,21615585000000,,,,,,,101827000000.0,,,12289157000000.0,29838744000000.0,4143804000000.0,4277852000000.0,-134048000000.0,42679000000.0,294472526000000.0,297385546000000.0,-2913020000000.0,61864870000000.0,10872656000000.0,51467407000000.0,-475193000000.0,1441000000.0,-5305000000.0,2649067000000.0,1080371000000.0,6087799000000.0,0.0,17961521000000.0,334729380000000.0,0.0,127949000000.0,22887748000000.0,10122749000000.0,21887364000000.0,4595981000000.0,20348000000.0,,,,,,,
ACB,2020,2,,5518509000000,,,,,,,3756172000000,358225000000.0,97895000000.0,,396760420000000,365927975000000,,,30832445000000,,,9328915000000,0.0,396760420000000,,,,,,,16627373000000,,,,,,,101827000000.0,,,20813912000000.0,25070380000000.0,635958000000.0,776995000000.0,-141037000000.0,129009000000.0,280990276000000.0,283755020000000.0,-2764744000000.0,54129458000000.0,11139839000000.0,43506523000000.0,-516904000000.0,1441000000.0,-5373000000.0,2687750000000.0,1068422000000.0,5260626000000.0,0.0,2366296000000.0,330551052000000.0,0.0,134393000000.0,23090786000000.0,9785448000000.0,16899152000000.0,4595981000000.0,8397000000.0,,,,,,,
ACB,2020,1,,5466150000000,,,,,,,3772593000000,359950000000.0,97884000000.0,,387396053000000,357983688000000,,,29412365000000,,,7907260000000,0.0,387396053000000,,,,,,,16627373000000,,,,,,,101827000000.0,,,12671154000000.0,30650377000000.0,2035207000000.0,2243213000000.0,-208006000000.0,0.0,272135299000000.0,274793621000000.0,-2658322000000.0,54187498000000.0,14796407000000.0,39940573000000.0,-549482000000.0,1441000000.0,-5384000000.0,2729405000000.0,1043188000000.0,6019941000000.0,0.0,13433213000000.0,312653631000000.0,19288000000.0,143276000000.0,22989196000000.0,8745084000000.0,16899152000000.0,4595981000000.0,9972000000.0,,,,,,,
ACB,2019,4,,6437812000000,,,,,,,3770219000000,361676000000.0,97884000000.0,,383514439000000,355761932000000,,,27752507000000,,,6339916000000,0.0,383514439000000,,,,,,,16627373000000,,,,,,,101827000000.0,,,10420306000000.0,30341599000000.0,2985262000000.0,3145903000000.0,-160641000000.0,87753000000.0,266164852000000.0,268700541000000.0,-2535689000000.0,55956160000000.0,10601503000000.0,45821522000000.0,-466865000000.0,1441000000.0,-5384000000.0,2721100000000.0,1049119000000.0,6890916000000.0,0.0,19248572000000.0,308129391000000.0,0.0,156147000000.0,20830836000000.0,7396986000000.0,16799171000000.0,4613420000000.0,0.0,,,,,,,
ACB,2019,3,,5572625000000,,,,,,,3490743000000,222972000000.0,151891000000.0,,358175116000000,332810807000000,,,25364309000000,,,5710876000000,0.0,358175116000000,,,,,,,16627373000000,,,,,,,155827000000.0,,,5973123000000.0,25612836000000.0,792641000000.0,933861000000.0,-141220000000.0,48709000000.0,253342924000000.0,256052028000000.0,-2709104000000.0,56188889000000.0,10814060000000.0,45862379000000.0,-487550000000.0,1398000000.0,-5334000000.0,2662187000000.0,828556000000.0,6777763000000.0,0.0,8628094000000.0,298007119000000.0,0.0,149326000000.0,18536249000000.0,7490019000000.0,15961648000000.0,3693219000000.0,-1434000000.0,,,,,,,
ACB,2019,2,,6553800000000,,,,,,,3315801000000,223063000000.0,151824000000.0,,350938171000000,327104466000000,,,23833705000000,,,7903160000000,0.0,350938171000000,,,,,,,12885877000000,,,,,,,155827000000.0,,,7775415000000.0,28088067000000.0,252870000000.0,418712000000.0,-165842000000.0,10969000000.0,248029667000000.0,250704406000000.0,-2674739000000.0,50163340000000.0,7329341000000.0,43327073000000.0,-493074000000.0,1398000000.0,-5401000000.0,2587230000000.0,728571000000.0,6373355000000.0,794854000000.0,11843899000000.0,291279937000000.0,0.0,149172000000.0,16139450000000.0,6897154000000.0,12220152000000.0,3693219000000.0,17174000000.0,,,,,,,
ACB,2019,1,,6486237000000,,,,,,,3220924000000,223153000000.0,151878000000.0,,335802627000000,313419182000000,,,22383445000000,,,6470567000000,0.0,335802627000000,,,,,,,12885877000000,,,,,,,155827000000.0,,,9209490000000.0,25444809000000.0,362702000000.0,521780000000.0,-159078000000.0,6613000000.0,234791366000000.0,237357737000000.0,-2566371000000.0,48902064000000.0,7375209000000.0,41995287000000.0,-468432000000.0,1398000000.0,-5347000000.0,2629044000000.0,591880000000.0,7003391000000.0,0.0,23564352000000.0,275070155000000.0,0.0,152018000000.0,7961092000000.0,6671565000000.0,12220152000000.0,3693069000000.0,-343000000.0,,,,,,,
ACB,2018,4,,6129169000000,,,,,,,3233388000000,247454000000.0,155975000000.0,,329333241000000,308315342000000,,,21017899000000,,,5104678000000,0.0,329333241000000,,,,,,,12885877000000,,,,,,,159927000000.0,,,10683536000000.0,18769776000000.0,1177972000000.0,1339157000000.0,-161185000000.0,0.0,227983048000000.0,230527220000000.0,-2544172000000.0,53380061000000.0,8201643000000.0,45635016000000.0,-456598000000.0,1398000000.0,-5350000000.0,2640643000000.0,592745000000.0,7572862000000.0,3074100000000.0,20718382000000.0,269998503000000.0,38198000000.0,160093000000.0,8290918000000.0,6035148000000.0,12220152000000.0,3693069000000.0,0.0,,,,,,,
ACB,2018,3,,5220544000000,,,,,,,3140503000000,223354000000.0,180222000000.0,,312777917000000,293259129000000,,,19518788000000,,,6145473000000,0.0,312777917000000,,,,,,,11259140000000,,,,,,,183927000000.0,,,7872030000000.0,15466552000000.0,792343000000.0,934135000000.0,-141792000000.0,0.0,218543139000000.0,220939364000000.0,-2396225000000.0,54569454000000.0,9226701000000.0,45780556000000.0,-437803000000.0,1668000000.0,-5373000000.0,2628638000000.0,511865000000.0,6769776000000.0,0.0,15165276000000.0,267975270000000.0,30543000000.0,161379000000.0,3980000000000.0,5946661000000.0,10593415000000.0,2913780000000.0,-133880000000.0,,,,,,,
