CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
ANV,2024,4,2585543414472.0,219090199195,56058725174.0,551733574259.0,1653282219581.0,105378696263.0,2276727103433.0,38300000.0,1073395596112,,67794651510.0,93768303380.0,4862270517905,2065576691636,1940622788571.0,124953903065.0,2796693826269,2796693826269.0,0.0,136117247017,0.0,4862270517905,47959359882.0,234718093.0,1683573590902.0,0.0,,2666675000000.0,2666675000000,,110561009109.0,33112132226.0,1624469317154.0,,86306890066.0,20304000000.0,67310329277.0,67348629277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2024,3,2738156127175.0,72362460436,60105229436.0,495335658324.0,2007150806392.0,103201972587.0,2250063685436.0,278286392.0,1055367051268,,69661492504.0,93425442118.0,4988219812611,2130002316867,1953321065703.0,176681251164.0,2858217495744,2858217495744.0,0.0,1528919666492,0.0,4988219812611,26127281616.0,0.0,2023304946319.0,0.0,,1335396250000.0,1335396250000,,162426157553.0,37836926548.0,1600259850182.0,,83712501414.0,20304000000.0,67146119277.0,67424405669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2024,2,2747418352138.0,31915938526,67465229436.0,418567078642.0,2131506698626.0,97963406908.0,2164722319813.0,341656062.0,1019220926915,,69661492504.0,99294631932.0,4912140671951,2065965176567,1931972765059.0,133992411508.0,2846175495384,2846175495384.0,0.0,1516877666132,0.0,4912140671951,28293596620.0,0.0,2147660838553.0,0.0,,1335396250000.0,1335396250000,,119737317897.0,29583698037.0,1587113982007.0,,87366984222.0,20304000000.0,43666119277.0,44007775339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2024,1,2921306621612.0,41272631989,63483630137.0,404136256308.0,2309003112073.0,103410991105.0,2141133612908.0,403925818.0,1016195851424,,71816442593.0,100707461958.0,5062440234520,2197670579603,2007406408887.0,190264170716.0,2864769654917,2864769654917.0,0.0,1535471825665,0.0,5062440234520,35825163430.0,1000000000.0,2325869166097.0,0.0,,1335396250000.0,1335396250000,,173440796010.0,11023057685.0,1753650300679.0,,92321728260.0,20304000000.0,35841842664.0,36245768482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2023,4,2942630011240.0,39671072278,71923630137.0,363641683577.0,2344298785910.0,123094839338.0,2167915111899.0,461795593.0,1031788418453,,71816442593.0,108033961643.0,5110545123139,2260022503549,2098332695780.0,161689807769.0,2850522619590,2850522619590.0,0.0,1521224790338,0.0,5110545123139,20532918897.0,1000000000.0,2361164839934.0,0.0,,1335396250000.0,1335396250000,,144866433063.0,9980557401.0,1783706884397.0,,95920727945.0,20304000000.0,37645007664.0,38106803257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2023,3,3197226353726.0,29817735188,186130000000.0,412440564902.0,2448137483659.0,120700569977.0,2162641755803.0,518845698.0,1044717363053,,73640214583.0,106212456833.0,5359868109529,2375699729105,2174044933295.0,201654795810.0,2984168380424,2984168380424.0,0.0,1654870551172,0.0,5359868109529,32459366623.0,1000000000.0,2459410169190.0,0.0,,1335396250000.0,1335396250000,,185242171865.0,17734107617.0,1780498163919.0,,94459223135.0,20304000000.0,35306869664.0,35825715362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2023,2,3300957844322.0,37954399767,195150000000.0,334008552411.0,2622566238441.0,111278653703.0,2180086161418.0,573691156.0,1068007406365,,73640214583.0,109438267419.0,5481044005740,2497914616443,2296222167967.0,201692448476.0,2983129389297,2983129389297.0,0.0,1653831560045,0.0,5481044005740,34528086512.0,1000000000.0,2633838923972.0,0.0,,1335396250000.0,1335396250000,,185292171865.0,18129825573.0,1930574470783.0,,97685033721.0,20304000000.0,35328658964.0,35902350120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2023,1,3507668786543.0,30712608719,285170000000.0,427002578309.0,2666340242278.0,98443357237.0,2205331435884.0,626583536.0,1079674647419,,76308833643.0,108669094214.0,5713000222427,2678826571418,2399996403063.0,278830168355.0,3034173651009,3034173651009.0,0.0,1704875821757,0.0,5713000222427,39222946915.0,2800000000.0,2675115370285.0,0.0,,1335396250000.0,1335396250000,,262782786779.0,19657592521.0,1792602346767.0,,97984494379.0,20304000000.0,36106725315.0,36733308851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2022,4,3211900959692.0,31053714794,314610000000.0,434578670778.0,2333299861772.0,98358712348.0,2255752178058.0,678082652.0,1102095359611,,119353322937.0,115457132700.0,5467653137750,2585450152251,2419850035225.0,165600117026.0,2882202985499,2882202985499.0,0.0,1612905156247,0.0,5467653137750,24600572660.0,3100000000.0,2342074989779.0,0.0,,1275396250000.0,1275396250000,,152793882814.0,16380109851.0,1769247325351.0,,99797062338.0,20304000000.0,21930011788.0,22608094440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2022,3,3460309496916.0,52490531594,610030000000.0,395373646713.0,2305319201317.0,97096117292.0,2236264795922.0,727549974.0,1109428666248,,103983578301.0,112840213788.0,5696574292838,2793769467309,2626560078448.0,167209388861.0,2902804825529,2902804825529.0,0.0,1633506996277,0.0,5696574292838,34727042500.0,4700000000.0,2311717382693.0,0.0,,1275396250000.0,1275396250000,,157686548847.0,42597388752.0,1999654240828.0,,99904554337.0,20304000000.0,16227030788.0,16954580762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2022,2,3395805829859.0,14381702594,845680000000.0,486927739831.0,1962960042986.0,85856344448.0,2160543394823.0,775000000.0,1120897212023,,82383578301.0,104464784777.0,5556349224682,2773446143502,2606236754641.0,167209388861.0,2782903081180,2782903081180.0,0.0,1513605251928,0.0,5556349224682,113099420519.0,2600000000.0,1969358224362.0,0.0,,1275396250000.0,1275396250000,,157686548847.0,23535326033.0,1998262365680.0,,96774375326.0,20304000000.0,19241455788.0,20016455788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2022,1,3107762231345.0,29778063884,703150000000.0,607692391584.0,1698423087611.0,68718688266.0,1990902959505.0,123893950.0,1027227274064,,30189824516.0,101604781494.0,5098665190850,2556449613589,2367211401447.0,189238212142.0,2542215577261,2542215577261.0,0.0,1272917748009,0.0,5098665190850,107319831408.0,700000000.0,1702278335771.0,0.0,,1275396250000.0,1275396250000,,184418191908.0,37341246205.0,1878768258205.0,,98341853017.0,20304000000.0,20830455352.0,20954349302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2021,4,2916543313685.0,42701081617,646490000000.0,381082083334.0,1779610449264.0,66659699470.0,1969865499792.0,150000000.0,1046146504946,,29620225530.0,102555620976.0,4886408813477,2551681723468,2336401959721.0,215279763747.0,2334727090009,2334727090009.0,0.0,1065429260757,0.0,4886408813477,27315356227.0,0.0,1783465697424.0,0.0,,1275396250000.0,1275396250000,,210258315036.0,44578102703.0,1837513462675.0,,97918620976.0,20304000000.0,12861730352.0,13011730352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2021,3,2893024879171.0,8312121451,678839462027.0,285636668190.0,1832286382893.0,87950244610.0,1935533689549.0,0.0,1078528021835,,29362776979.0,87744022295.0,4828558568720,2420212067604,2244158077727.0,176053989877.0,2408346501116,2408346501116.0,0.0,1139048671864,0.0,4828558568720,26690975179.0,0.0,1837668725402.0,0.0,,1275396250000.0,1275396250000,,175669493943.0,27740969323.0,1948685320007.0,,82603072295.0,20304000000.0,10697730352.0,10697730352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2021,2,3084254833697.0,29241228671,519569073309.0,520215856099.0,1915412602493.0,99816073125.0,1959469942952.0,0.0,1101655791990,,29362776979.0,93276866967.0,5043724776649,2622209033039,2486155043154.0,136053989885.0,2421515743610,2421515743610.0,0.0,1152217914358,0.0,5043724776649,27897221675.0,0.0,1920794945002.0,0.0,,1275396250000.0,1275396250000,,135669493951.0,8959872607.0,2093073448799.0,,86694366967.0,20304000000.0,10697730352.0,10697730352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2021,1,2870277427144.0,63509761278,360314000000.0,371320086097.0,1988418748152.0,86714831617.0,1953452270905.0,0.0,1101734420029,,30694545228.0,91190677706.0,4823729698049,2425955711662,2250024375276.0,175931336386.0,2397773986387,2397773986387.0,0.0,1128476157135,0.0,4823729698049,68973893794.0,0.0,1992488058290.0,0.0,,1275396250000.0,1275396250000,,173821917651.0,18816362136.0,1747779463501.0,,86422177706.0,20304000000.0,10697730352.0,10697730352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2020,4,2783810065611.0,43798851185,321370000000.0,431621691451.0,1900267458623.0,86752064352.0,2050269593712.0,0.0,1019112911015,,147052066768.0,89557219193.0,4834079659323,2500345776630,2339234614244.0,161111162386.0,2333733882693,2333733882693.0,0.0,1064436053441,0.0,4834079659323,74683585139.0,504000000.0,1904336768761.0,0.0,,1275396250000.0,1275396250000,,159001743651.0,14176728584.0,1681501376760.0,,84723969193.0,143904000000.0,10697730352.0,10697730352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2020,3,2654376080837.0,38051449503,405300000000.0,303765820574.0,1838315872492.0,68942938268.0,1685759456823.0,0.0,652726003443,,166392506223.0,80453388037.0,4340135537660,1965686915413,1938042000117.0,27644915296.0,2374448622247,2374448622247.0,0.0,1105150792995,0.0,4340135537660,17384645131.0,1387774900.0,1844053061020.0,0.0,,1275396250000.0,1275396250000,,21833434118.0,13352094339.0,1367656376238.0,,78788388037.0,155304000000.0,2438855215.0,2438855215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2020,2,2478675301619.0,108602803175,313600000000.0,321929498641.0,1692314879047.0,42228120756.0,1512570220863.0,0.0,549821449291,,166392506223.0,80383731518.0,3991245522482,1656820009809,1629175094513.0,27644915296.0,2334425512673,2334425512673.0,0.0,1065127683421,0.0,3991245522482,33318021186.0,1395774900.0,1698052067575.0,0.0,,1275396250000.0,1275396250000,,21833434118.0,11686819699.0,1256455072165.0,,79035231518.0,155304000000.0,2438855215.0,2438855215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANV,2020,1,2698342366845.0,9449746880,393868560000.0,442053066251.0,1809163787644.0,43807206070.0,1473015478408.0,4000000.0,543378224039,,144044383802.0,78104788401.0,4171357845253,1741938568646,1721665220293.0,20273348353.0,2429419276607,2429419276607.0,0.0,1160121447355,0.0,4171357845253,33623829086.0,1395774900.0,1813077064470.0,0.0,,1275396250000.0,1275396250000,,20273348353.0,11627801262.0,1372486987022.0,,76451288401.0,155304000000.0,1660788864.0,1664788864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2024,4,22192281555771.0,722226654595,619491294170.0,16548528646839.0,3360878732567.0,941156227600.0,24330345870388.0,213597000000.0,9146761672416,0.0,3454344675121.0,478019699068.0,46522627426159,25129038467955,13228418570929.0,11900619897026.0,21393588958204,21393588958204.0,403674460000.0,677085890209,11439957392100.0,46522627426159,5275110370049.0,702546466902.0,3387615599312.0,0.0,3908796261.0,8802106440000.0,8802106440000,0.0,8286932135595.0,4127683684192.0,3293491053711.0,150647446235.0,179523304394.0,259819156293.0,8966355684983.0,9179952684983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2024,3,21088024626252.0,485115466015,572647294170.0,15756842057365.0,3631370192202.0,642049616500.0,24319888895368.0,120220022927.0,9256004554622,0.0,3487137195881.0,644880609981.0,45407913521620,24110362786024,11460009542842.0,12650353243182.0,21297550735596,21297550735596.0,403674460000.0,554983199676,11466021860025.0,45407913521620,4833713245915.0,421540563250.0,3656154483147.0,0.0,3908796261.0,8802106440000.0,8802106440000,0.0,8354397333991.0,3693813390389.0,3487115423639.0,162664397921.0,331042301800.0,259819156293.0,9102008933060.0,9222228955987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2024,2,21198509352599.0,1179658049428,520927924170.0,15132429507548.0,3820502204526.0,544991666927.0,24121454294231.0,91416022928.0,9397837865699,0.0,3504490280509.0,577325850411.0,45319963646830,24331774039447,11400303011580.0,12931471027867.0,20988189607383,20988189607383.0,309977900000.0,518380882581,11286684608907.0,45319963646830,4629119156911.0,601839162332.0,3848627710608.0,0.0,3908796261.0,8001966250000.0,8001966250000,0.0,8596988530851.0,3533235565202.0,3421235372067.0,174681349607.0,249862194580.0,388069156293.0,8869443694966.0,8960859717894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2024,1,19946957364270.0,422239722474,1062217466155.0,14213151776279.0,3749091600856.0,500256798506.0,22645141073537.0,12991022927.0,9932332574718,265000000000.0,2977848295229.0,503771274485.0,42592098437807,24918774873661,12641545787505.0,12277229086156.0,17673323564146,17673323564146.0,210705510000.0,426740705612,10829901622639.0,42592098437807,4369689206097.0,605033443975.0,3781612202704.0,0.0,3908796261.0,5334676220000.0,5334676220000,0.0,8841523861994.0,3257783219874.0,3285003491946.0,186698301292.0,167167968444.0,510379156293.0,7789158506395.0,7802149529322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2023,4,19099120362211.0,756889055520,589518592264.0,13576852563052.0,3781801237012.0,394058914363.0,22879898059977.0,10698022927.0,9598376165521,0.0,2620485241466.0,577050771766.0,41979018422188,24522838582053,11603217495340.0,12919621086713.0,17456179840135,17456179840135.0,210705510000.0,424067047700,10615431556540.0,41979018422188,4260496319569.0,587623443975.0,3815532917098.0,0.0,3908796261.0,5334676220000.0,5334676220000,0.0,9314463011473.0,3207545586590.0,2826687792707.0,198715252978.0,228198550029.0,239779156293.0,8468813453252.0,8479511476179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2023,3,20193255243591.0,653300254554,650393405355.0,14770484210260.0,3715284341799.0,403793031623.0,22783371569525.0,0.0,9657758258290,0.0,3039304248711.0,593910017028.0,42976626813116,28298999650800,14677892532327.0,13621107118473.0,14677627162316,14677627162316.0,210705510000.0,335539299336,7925521406879.0,42976626813116,4339545027563.0,635895050139.0,3749650573937.0,0.0,3863572216.0,5334676220000.0,5334676220000,0.0,9268811209962.0,3446351248779.0,4688434471444.0,216620757873.0,230525143831.0,254369156293.0,7838971776239.0,7895371776239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2023,2,22483483530832.0,734721465854,469767018887.0,17011686997652.0,3868074154682.0,399233893757.0,21084711383946.0,0.0,9790921024074,0.0,3358968997473.0,617935549283.0,43568194914778,28966282172469,17433485633692.0,11532796538777.0,14601912742309,14601912742309.0,210705510000.0,340163986022,7845182300185.0,43568194914778,4103528920697.0,607061483975.0,3902169940697.0,0.0,3863572217.0,5334676220000.0,5334676220000,0.0,6855846963102.0,3641832840152.0,7070042494164.0,229860562697.0,242107531198.0,579369156293.0,5725160138528.0,5781560138528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2023,1,19536250446053.0,600656508886,461533210887.0,13797938456398.0,4275530478733.0,400591791149.0,26722287093015.0,50000000000.0,8024495830736,0.0,3441595620292.0,623044067874.0,46258537539068,31876560492539,15165708103095.0,16710852389444.0,14381977046529,14381977046529.0,21404860000.0,434852185801,7719744274833.0,46258537539068,4034407277651.0,691476483975.0,4313828831218.0,0.0,3908796261.0,5334676220000.0,5334676220000,0.0,9099572034193.0,4002076553316.0,5881641041285.0,246835393041.0,233645663616.0,701666771607.0,11604953186953.0,11711353186953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2022,4,17901192937767.0,629499271758,510594134175.0,13610751865682.0,2749022528685.0,401325137467.0,26105054153018.0,50000000000.0,8112831678532,0.0,3869531244203.0,606559032073.0,44006247090785,30204796530700,11331278095366.0,18873518435334.0,13801450560085,13801450560085.0,21404860000.0,592991031707,6981078942483.0,44006247090785,4323157289385.0,178769483975.0,2787320881170.0,0.0,3908796261.0,5334676220000.0,5334676220000,0.0,11957344896631.0,3253758136518.0,2977463896022.0,247979336208.0,216113374673.0,126119156293.0,10823580522317.0,10893980522317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2022,3,19831248551883.0,1325306111748,1581130733167.0,13646484342538.0,2848468405852.0,429858958578.0,23921111868132.0,35000000000.0,8329919255511,0.0,3488491505631.0,794935187137.0,43752360420015,30117584796114,8668136289150.0,21449448506964.0,13634775623901,13634775623901.0,21404860000.0,809704525757,6597600336402.0,43752360420015,3733094029263.0,267143814715.0,2848468405852.0,0.0,3908865546.0,5334676220000.0,5334676220000,121250000000.0,12658018352693.0,1592492029450.0,2878688860762.0,385056831713.0,243773505658.0,45119156293.0,8799088696148.0,8842466074992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2022,2,19970108102449.0,832277260522,1883560975541.0,14071880276549.0,2758673695536.0,423715894301.0,24403128761295.0,62175000000.0,8451016666627,0.0,2486551693058.0,613496931376.0,44373236863744,30687701876071,10372867086965.0,20314834789106.0,13685534987673,13685534987673.0,21404860000.0,1288679674722,6471006401209.0,44373236863744,3535813974631.0,240208276124.0,2758673695536.0,0.0,3908865546.0,5033054370000.0,5033054370000,250000000000.0,11242698099427.0,2688473130679.0,3114651210127.0,245224098441.0,245089146502.0,45119156293.0,10814498590719.0,10878514604795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2022,1,17294508628366.0,882447484459,1531332942985.0,12003220227458.0,2524421865126.0,353086108338.0,24210244585415.0,42149717200.0,7942922667360,0.0,2195853648577.0,865142996904.0,41504753213781,30354279775086,9867489873547.0,20486789901539.0,11150473438695,11150473438695.0,21404860000.0,800385641986,5564196395916.0,41504753213781,1421896297374.0,190653654149.0,2524421865126.0,0.0,3908270221.0,4463054370000.0,4463054370000,365750000000.0,12963076315954.0,2249225915071.0,2235547015100.0,478066768013.0,335039436127.0,34119156293.0,9927207543908.0,9980550237184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCG,2021,4,16387835655383.0,1053016793912,1583414128890.0,10424438445318.0,2867290132091.0,459676155172.0,21423832753678.0,190000000000.0,5825126460169,0.0,1633729487790.0,961424158872.0,37811668409061,29343892547447,8968911868524.0,20374980678923.0,8467775861614,8467775861614.0,21404860000.0,575205635210,4895261805416.0,37811668409061,1266070904464.0,516326232039.0,2867290132091.0,0.0,301346416.0,2975371740000.0,2975371740000,365750000000.0,12228886273794.0,2168632254320.0,942223982962.0,593256799750.0,298112394547.0,20119156293.0,9430010066222.0,9620010066222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
