price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume,symbol
24050,540600,227700,312900,0,TCB
24000,1898300,598900,1299400,0,TCB
23950,885100,0,885100,0,TCB
17400,143400,143400,0,0,TCH
17350,332700,163300,169400,0,TCH
17300,708200,524500,183700,0,TCH
17250,440800,262700,178100,0,TCH
17200,487100,333300,153800,0,TCH
17150,187100,105300,81800,0,TCH
17100,291800,162000,129800,0,TCH
17050,142700,45900,96800,0,TCH
17000,315600,198000,117600,0,TCH
16950,199100,124800,74300,0,TCH
16900,660100,500800,159300,0,TCH
16850,696300,328900,367400,0,TCH
16800,1573900,922100,651800,0,TCH
16750,1871800,276500,842800,752500,TCH
16700,579900,237800,342100,0,TCH
16650,386800,140800,246000,0,TCH
16600,255900,70400,185500,0,TCH
16550,121800,89200,32600,0,TCH
16500,547100,254200,292900,0,TCH
16450,259500,172000,87500,0,TCH
16400,321800,180500,141300,0,TCH
16350,235400,101300,134100,0,TCH
16300,484300,361300,123000,0,TCH
16250,680600,417100,263500,0,TCH
16200,1455500,651700,803800,0,TCH
16150,529400,152500,376900,0,TCH
16100,752200,203000,549200,0,TCH
16050,235300,71700,163600,0,TCH
16000,551500,116900,434600,0,TCH
15950,135400,73500,61900,0,TCH
15900,299300,78400,220900,0,TCH
15850,330400,183500,146900,0,TCH
15800,1147800,33900,1113900,0,TCH
48200,300,0,0,300,TLG
47800,1900,900,1000,0,TLG
47750,500,0,500,0,TLG
47700,1500,900,600,0,TLG
47650,1500,1000,500,0,TLG
47600,1800,900,900,0,TLG
47550,800,800,0,0,TLG
47500,3200,0,3200,0,TLG
47400,1800,0,1800,0,TLG
47350,600,0,600,0,TLG
47300,3600,0,3600,0,TLG
47250,100,0,100,0,TLG
47200,6500,400,6100,0,TLG
47150,17300,1800,15500,0,TLG
47100,42000,2500,39500,0,TLG
47050,33900,1700,32200,0,TLG
47000,125500,25100,100400,0,TLG
46950,46000,0,46000,0,TLG
46900,15500,1000,14500,0,TLG
46850,53100,0,10300,42800,TLG
46800,11500,0,11500,0,TLG
46700,200,0,200,0,TLG
46600,1100,100,1000,0,TLG
46550,700,200,500,0,TLG
46500,35200,15400,19800,0,TLG
46450,2600,2000,600,0,TLG
46400,2900,0,2900,0,TLG
46300,800,0,800,0,TLG
46200,1700,200,1500,0,TLG
46150,1200,700,500,0,TLG
46100,6200,400,5800,0,TLG
46050,16200,0,16200,0,TLG
46000,49200,29800,19400,0,TLG
45950,43300,28500,14800,0,TLG
45900,8300,1000,7300,0,TLG
45800,12400,1200,11200,0,TLG
45750,600,200,400,0,TLG
45700,7200,2000,5200,0,TLG
45600,5400,3400,2000,0,TLG
45500,600,200,400,0,TLG
45400,200,0,200,0,TLG
45350,9300,5100,4200,0,TLG
45300,5700,100,5600,0,TLG
45200,2200,0,2200,0,TLG
45150,100,0,100,0,TLG
45050,1400,0,1400,0,TLG
45000,6800,0,6800,0,TLG
13550,1749400,1723000,26400,0,TPB
13500,2606000,1519000,1087000,0,TPB
13450,2151100,913100,1238000,0,TPB
13400,2280500,253800,1232600,794100,TPB
13350,1227400,327700,899700,0,TPB
13300,1073200,333800,739400,0,TPB
13250,2190300,1091500,1098800,0,TPB
13200,3396400,1280700,2115700,0,TPB
13150,3043100,893300,2149800,0,TPB
13100,2335900,533900,1802000,0,TPB
13050,1944800,619500,1325300,0,TPB
13000,167000,0,167000,0,TPB
58800,50200,50200,0,0,VCB
58700,15900,15500,400,0,VCB
58600,9800,8900,900,0,VCB
58500,110800,27300,9100,74400,VCB
58400,35700,10900,24800,0,VCB
58300,70700,52200,18500,0,VCB
58200,122800,73100,49700,0,VCB
58100,160300,80100,69600,10600,VCB
58000,369800,39700,330100,0,VCB
57900,169100,23600,145500,0,VCB
57800,74400,12300,62100,0,VCB
57700,73800,16600,57200,0,VCB
57600,92800,47500,45300,0,VCB
57500,195700,92500,103200,0,VCB
57400,105700,36700,69000,0,VCB
57300,181800,155000,26800,0,VCB
57200,136900,88200,48700,0,VCB
57100,48600,19100,29500,0,VCB
57000,145300,34000,111300,0,VCB
56900,43300,20100,23200,0,VCB
56800,55000,22200,32800,0,VCB
56700,25700,14100,11600,0,VCB
56600,174900,94000,80900,0,VCB
56500,179100,58700,120400,0,VCB
56400,72000,12800,59200,0,VCB
56300,64500,11800,52700,0,VCB
56200,49200,6600,42600,0,VCB
56100,31600,6900,24700,0,VCB
56000,157000,45100,111900,0,VCB
55900,93000,20200,72800,0,VCB
55800,66400,29500,36900,0,VCB
55700,130200,77200,53000,0,VCB
55600,124700,13800,110900,0,VCB
55500,77300,32700,44600,0,VCB
55400,42900,3700,39200,0,VCB
55300,38900,7000,31900,0,VCB
55200,30000,13000,17000,0,VCB
55100,51900,27000,24900,0,VCB
55000,93200,45600,47600,0,VCB
54900,40000,17100,22900,0,VCB
54800,33100,12400,20700,0,VCB
54700,6700,0,6700,0,VCB
22100,28900,28900,0,0,VCG
22050,770100,562700,207400,0,VCG
22000,1500600,886400,614200,0,VCG
21950,1760900,659600,1101300,0,VCG
21900,1266500,94100,956300,216100,VCG
21850,308900,35800,273100,0,VCG
21800,363000,60300,302700,0,VCG
21750,98700,35900,62800,0,VCG
21700,393200,11900,82200,299100,VCG
21650,22700,11200,11500,0,VCG
21600,157000,56400,100600,0,VCG
21550,406800,309700,97100,0,VCG
21500,383400,102100,281300,0,VCG
21450,134600,81900,52700,0,VCG
21400,519000,276300,242700,0,VCG
21350,489000,321100,167900,0,VCG
21300,987000,482900,504100,0,VCG
21250,1215000,425400,789600,0,VCG
21200,965400,493200,472200,0,VCG
21150,1055200,451500,603700,0,VCG
21100,1057000,175600,881400,0,VCG
21050,457200,154600,302600,0,VCG
21000,2430000,973600,1456400,0,VCG
20950,952700,452700,500000,0,VCG
20900,1623700,745600,878100,0,VCG
20850,931400,345500,585900,0,VCG
20800,1077200,327200,750000,0,VCG
20750,692400,162700,529700,0,VCG
20700,753200,223800,529400,0,VCG
20650,283000,62900,220100,0,VCG
20600,955100,424800,530300,0,VCG
20550,975800,444300,531500,0,VCG
20500,3250300,1435100,1815200,0,VCG
36250,226900,87300,139600,0,VCI
36200,117900,73500,44400,0,VCI
36150,131000,78200,52800,0,VCI
36100,133300,77100,56200,0,VCI
36050,204000,106200,97800,0,VCI
36000,241800,82500,159300,0,VCI
35950,172600,90500,82100,0,VCI
35900,277900,111500,166400,0,VCI
35850,85800,16800,69000,0,VCI
35800,335100,45200,103900,186000,VCI
35750,123800,32200,91600,0,VCI
35700,248100,163300,84800,0,VCI
35650,234400,136600,97800,0,VCI
35600,342300,120200,222100,0,VCI
35550,203000,60500,142500,0,VCI
35500,661000,149600,511400,0,VCI
35450,115000,23900,91100,0,VCI
35400,168600,61500,107100,0,VCI
35350,133600,65000,68600,0,VCI
35300,257800,76300,181500,0,VCI
35250,45400,21700,23700,0,VCI
35200,79100,6700,72400,0,VCI
35150,44800,2300,42500,0,VCI
35100,441800,65200,124000,252600,VCI
35050,76400,24300,52100,0,VCI
35000,555800,124800,431000,0,VCI
34950,28000,8600,19400,0,VCI
34900,51100,10000,41100,0,VCI
34850,82800,23700,59100,0,VCI
34800,315400,85600,229800,0,VCI
34750,79200,53600,25600,0,VCI
34700,137500,54400,83100,0,VCI
34650,192300,94600,97700,0,VCI
34600,162300,27300,135000,0,VCI
34550,132100,27800,104300,0,VCI
34500,378300,52000,326300,0,VCI
34450,249900,139100,110800,0,VCI
34400,261700,131300,130400,0,VCI
34350,185900,55400,130500,0,VCI
34300,241400,79600,161800,0,VCI
34250,277500,115500,162000,0,VCI
34200,414000,236300,177700,0,VCI
34150,269200,93000,176200,0,VCI
34100,402300,165400,236900,0,VCI
34050,385200,129700,255500,0,VCI
34000,844900,281800,563100,0,VCI
33950,270600,154200,116400,0,VCI
33900,243600,84300,159300,0,VCI
33850,54400,10600,43800,0,VCI
33800,255600,80500,175100,0,VCI
33750,56300,15600,40700,0,VCI
33700,193200,55700,137500,0,VCI
33650,100300,44000,56300,0,VCI
33600,152000,54500,97500,0,VCI
33550,221500,58000,163500,0,VCI
33500,303700,47000,256700,0,VCI
33450,124400,60500,63900,0,VCI
33400,283300,111500,171800,0,VCI
33350,156000,57600,98400,0,VCI
33300,562200,237400,324800,0,VCI
33250,1293000,382500,910500,0,VCI
40000,4500,0,900,3600,VGC
39900,100,100,0,0,VGC
39850,100,100,0,0,VGC
39750,300,0,300,0,VGC
39700,20400,0,20400,0,VGC
39600,300,200,100,0,VGC
39550,4300,600,3700,0,VGC
39500,8500,200,8300,0,VGC
39450,7500,1700,5800,0,VGC
39400,7800,4000,3800,0,VGC
39350,8000,4200,3800,0,VGC
39300,23500,600,22900,0,VGC
39250,20500,2300,18200,0,VGC
39200,21600,4200,17400,0,VGC
39150,15700,900,14800,0,VGC
39100,14400,2500,11900,0,VGC
39050,17600,5700,11900,0,VGC
39000,45000,4300,40700,0,VGC
38950,11200,10000,1200,0,VGC
38900,46200,34100,12100,0,VGC
38850,5400,0,5400,0,VGC
38800,13600,6700,6900,0,VGC
38750,9500,2400,7100,0,VGC
38700,4700,2200,2500,0,VGC
38650,4900,3500,1400,0,VGC
38600,9900,800,9100,0,VGC
38550,19300,0,19300,0,VGC
38500,18200,4700,13500,0,VGC
38450,900,300,600,0,VGC
38350,1700,0,1700,0,VGC
38300,39400,5600,33800,0,VGC
38250,4000,2300,1700,0,VGC
38200,33400,19500,13900,0,VGC
38150,23400,13300,10100,0,VGC
38100,8400,0,8400,0,VGC
38050,10200,0,10200,0,VGC
38000,50400,14100,36300,0,VGC
37950,3400,300,3100,0,VGC
37900,9600,100,9500,0,VGC
37850,800,0,800,0,VGC
37800,1400,0,1400,0,VGC
37750,1500,100,1400,0,VGC
37700,3100,2900,200,0,VGC
37650,100,100,0,0,VGC
37600,1300,800,500,0,VGC
37550,1500,1100,400,0,VGC
37500,137600,13400,124200,0,VGC
37450,100,0,100,0,VGC
37400,39700,22600,17100,0,VGC
37350,163900,57200,43700,63000,VGC
37300,214100,8800,205300,0,VGC
37250,62900,23500,39400,0,VGC
37200,674700,519700,155000,0,VGC
46750,4000,4000,0,0,VHC
46700,600,600,0,0,VHC
46650,1200,1200,0,0,VHC
46600,200,0,200,0,VHC
46550,13300,6700,6600,0,VHC
46500,39200,15200,24000,0,VHC
46450,7600,200,7400,0,VHC
46400,13500,1100,12400,0,VHC
46350,58100,7300,50800,0,VHC
46300,30300,1300,29000,0,VHC
46250,3700,600,3100,0,VHC
46200,9800,3300,6500,0,VHC
46150,13200,100,13100,0,VHC
46100,53000,3000,34900,15100,VHC
46050,28700,800,27900,0,VHC
46000,42500,0,42500,0,VHC
45950,6400,3100,3300,0,VHC
45900,6100,0,6100,0,VHC
45850,2800,300,2500,0,VHC
45800,3200,0,3200,0,VHC
45750,800,0,800,0,VHC
45700,1500,100,1400,0,VHC
45650,600,0,600,0,VHC
45600,3900,0,3900,0,VHC
45550,1900,0,1900,0,VHC
45500,23700,5000,18700,0,VHC
45450,7300,1900,5400,0,VHC
45400,28000,9700,18300,0,VHC
45350,8000,1200,6800,0,VHC
45300,10400,0,10400,0,VHC
45250,5400,400,5000,0,VHC
45200,8100,3000,5100,0,VHC
45150,1800,0,1800,0,VHC
45100,15400,10000,5400,0,VHC
45050,83300,12800,70500,0,VHC
45000,73900,16200,57700,0,VHC
44950,7100,5700,1400,0,VHC
44900,8200,2100,6100,0,VHC
44850,500,0,500,0,VHC
44800,2800,2000,800,0,VHC
44750,900,100,800,0,VHC
44700,14100,9000,5100,0,VHC
44650,600,200,400,0,VHC
44600,1600,500,1100,0,VHC
44500,18900,6200,12700,0,VHC
44450,3300,3300,0,0,VHC
44400,40400,26800,13600,0,VHC
44350,18000,16900,1100,0,VHC
44300,5800,4100,1700,0,VHC
44250,1700,200,1500,0,VHC
44200,2000,1600,400,0,VHC
44150,2700,2100,600,0,VHC
44100,20700,13100,7600,0,VHC
44050,46400,22800,23600,0,VHC
44000,113100,41000,72100,0,VHC
43950,22900,13900,9000,0,VHC
43900,4800,0,4800,0,VHC
43850,1400,300,1100,0,VHC
43800,61100,21300,39800,0,VHC
43750,772500,480700,222300,69500,VHC
58000,273300,273300,0,0,VHM
57900,85600,82100,3500,0,VHM
57800,149900,137300,12600,0,VHM
57700,82600,80900,1700,0,VHM
57600,32900,32900,0,0,VHM
57500,479400,51500,0,427900,VHM
57400,22300,6300,16000,0,VHM
57300,16000,11200,4800,0,VHM
57200,19100,12800,6300,0,VHM
57100,91900,63200,28700,0,VHM
57000,214400,209100,5300,0,VHM
56900,19300,17200,2100,0,VHM
56800,65300,62800,2500,0,VHM
56700,3100,3100,0,0,VHM
56600,6700,700,6000,0,VHM
56500,158500,152500,6000,0,VHM
56400,49900,49800,100,0,VHM
56300,2600,1600,1000,0,VHM
56200,7000,6500,500,0,VHM
56100,11600,1600,10000,0,VHM
56000,107600,90300,17300,0,VHM
55900,4000,4000,0,0,VHM
55800,12400,11400,1000,0,VHM
55700,14500,9100,5400,0,VHM
55600,10500,8900,1600,0,VHM
55500,112200,111000,1200,0,VHM
55400,85800,82300,3500,0,VHM
55300,29700,23000,6700,0,VHM
55200,28400,24300,4100,0,VHM
55100,50900,46400,4500,0,VHM
55000,507600,448800,42700,16100,VHM
54900,324100,250300,73800,0,VHM
54800,428000,278500,149500,0,VHM
54700,497900,110500,387400,0,VHM
54600,343300,80400,262900,0,VHM
54500,441400,245700,195700,0,VHM
54400,367700,198900,168800,0,VHM
54300,515500,159600,355900,0,VHM
54200,463300,105500,357800,0,VHM
54100,285700,66800,218900,0,VHM
54000,620800,349000,271800,0,VHM
53900,366700,172600,194100,0,VHM
53800,356200,127300,228900,0,VHM
53700,254800,98900,155900,0,VHM
53600,320200,123100,197100,0,VHM
53500,529000,197400,331600,0,VHM
53400,326000,115100,210900,0,VHM
53300,316400,82100,234300,0,VHM
53200,272300,86700,185600,0,VHM
53100,154900,47400,107500,0,VHM
53000,300200,76300,223900,0,VHM
52900,167400,23400,144000,0,VHM
52800,107800,25500,82300,0,VHM
52700,53900,3700,50200,0,VHM
52600,62400,20600,41800,0,VHM
52500,85700,38000,47700,0,VHM
52400,16000,0,16000,0,VHM
17800,97600,97600,0,0,VIB
17750,250900,145300,105600,0,VIB
17700,196900,75800,121100,0,VIB
17650,470100,277100,193000,0,VIB
17600,429300,183200,246100,0,VIB
17550,341200,87500,253700,0,VIB
17500,936500,74100,397200,465200,VIB
17450,181400,106800,74600,0,VIB
17400,338900,72300,266600,0,VIB
17350,257100,26300,230800,0,VIB
17300,96600,57400,39200,0,VIB
17250,65600,36600,29000,0,VIB
17200,236700,112300,124400,0,VIB
17150,77000,32300,44700,0,VIB
17100,85900,11800,74100,0,VIB
17050,43100,23800,19300,0,VIB
17000,470000,45400,424600,0,VIB
16950,93400,3300,90100,0,VIB
16900,289100,165000,124100,0,VIB
16850,551100,253900,297200,0,VIB
16800,256300,47500,208800,0,VIB
16750,182800,116500,66300,0,VIB
16700,42800,300,42500,0,VIB
16650,136500,14900,121600,0,VIB
16600,5500,0,5500,0,VIB
62700,3300,3300,0,0,VIC
62600,58900,22200,36700,0,VIC
62500,148300,98500,49800,0,VIC
62400,66000,52100,13900,0,VIC
62300,104200,74700,29500,0,VIC
62200,178600,136800,41800,0,VIC
62100,191500,127600,63900,0,VIC
62000,794400,494800,184800,114800,VIC
61900,332900,186900,146000,0,VIC
61800,341000,175100,165900,0,VIC
61700,510700,268500,242200,0,VIC
61600,400600,220900,179700,0,VIC
61500,584600,354600,230000,0,VIC
61400,178100,104400,73700,0,VIC
61300,159500,100500,59000,0,VIC
61200,152300,73300,79000,0,VIC
61100,201200,63600,137600,0,VIC
61000,478200,200100,278100,0,VIC
60900,130100,106600,23500,0,VIC
60800,201300,128700,72600,0,VIC
60700,105500,73300,32200,0,VIC
60600,100600,37100,63500,0,VIC
60500,322200,177800,144400,0,VIC
60400,156300,119700,36600,0,VIC
60300,207900,116600,91300,0,VIC
60200,526200,146700,379500,0,VIC
60100,207300,54600,152700,0,VIC
60000,1053300,634400,418900,0,VIC
59900,341900,183100,158800,0,VIC
59800,432200,250400,181800,0,VIC
59700,306100,92300,213800,0,VIC
59600,333300,117100,216200,0,VIC
59500,365900,165800,200100,0,VIC
59400,216900,80500,136400,0,VIC
59300,144300,39500,104800,0,VIC
59200,113300,41300,72000,0,VIC
59100,110100,10300,99800,0,VIC
59000,1662900,77900,96600,1488400,VIC
58900,24700,10400,14300,0,VIC
58800,39500,19500,20000,0,VIC
58700,9000,5300,3700,0,VIC
58600,45100,10600,34500,0,VIC
58500,279100,136100,143000,0,VIC
58400,82600,54500,28100,0,VIC
58300,75200,26900,48300,0,VIC
58200,64500,16400,48100,0,VIC
58100,149500,43100,106400,0,VIC
58000,127500,0,127500,0,VIC
12550,100,100,0,0,VIX
12500,765700,684000,81700,0,VIX
12450,1748000,781800,966200,0,VIX
12400,2183300,643300,1540000,0,VIX
12350,1330600,433000,897600,0,VIX
12300,3233500,359600,2873900,0,VIX
12250,1918500,84900,1471200,362400,VIX
12200,3954800,412500,1940900,1601400,VIX
12150,1370300,579400,790900,0,VIX
12100,3470700,1244400,2226300,0,VIX
12050,3792500,644900,3147600,0,VIX
12000,4701100,1774200,2926900,0,VIX
11950,3099500,970400,2129100,0,VIX
11900,3847600,1690300,2157300,0,VIX
11850,2442200,895000,1547200,0,VIX
11800,4216700,1726200,2490500,0,VIX
11750,5923600,3156900,2766700,0,VIX
11700,10038100,4094900,5943200,0,VIX
11650,51256400,30417900,20838500,0,VIX
84300,50400,0,0,50400,VJC
84000,23700,11400,12300,0,VJC
83900,18600,18600,0,0,VJC
83800,18700,18500,200,0,VJC
83700,11400,9300,2100,0,VJC
83600,7000,6800,200,0,VJC
83500,105500,34300,16200,55000,VJC
83400,76900,49300,27600,0,VJC
83300,21400,8100,13300,0,VJC
83200,60800,6200,54600,0,VJC
83100,29100,1000,28100,0,VJC
83000,22000,4600,17400,0,VJC
82900,13900,7400,6500,0,VJC
82800,21700,6900,14800,0,VJC
82700,29100,2100,27000,0,VJC
82600,18500,4900,13600,0,VJC
82500,59900,30100,29800,0,VJC
82400,19700,13900,5800,0,VJC
82300,9800,5400,4400,0,VJC
82200,5300,4100,1200,0,VJC
82100,24800,4800,20000,0,VJC
82000,42600,25400,17200,0,VJC
81900,16100,2900,13200,0,VJC
81800,15500,3700,11800,0,VJC
81700,1600,1200,400,0,VJC
81600,12000,700,11300,0,VJC
81500,9600,6600,3000,0,VJC
81400,6000,900,5100,0,VJC
81300,14800,400,14400,0,VJC
81200,4800,400,4400,0,VJC
81100,8800,2500,6300,0,VJC
81000,28500,17200,11300,0,VJC
80900,16800,7600,9200,0,VJC
80800,33900,23700,10200,0,VJC
80700,16100,10300,5800,0,VJC
80600,18600,10100,8500,0,VJC
80500,18200,8500,9700,0,VJC
80400,4400,800,3600,0,VJC
80300,3200,300,2900,0,VJC
80200,8000,0,8000,0,VJC
80100,2500,0,2500,0,VJC
15150,521900,11500,0,510400,VND
15100,662500,538900,123600,0,VND
15050,3125100,1137300,1987800,0,VND
15000,6272600,801100,2706100,2765400,VND
14950,2082200,411200,1671000,0,VND
14900,1487200,58900,1428300,0,VND
14850,1286500,306300,980200,0,VND
14800,1367900,397900,970000,0,VND
14750,813600,343500,470100,0,VND
14700,1682800,611800,1071000,0,VND
14650,1132200,411500,720700,0,VND
14600,1261400,408600,852800,0,VND
14550,1312300,392900,919400,0,VND
14500,2585300,1088700,1496600,0,VND
14450,1687400,374900,1312500,0,VND
14400,2707600,799000,1908600,0,VND
14350,5013900,2773800,2240100,0,VND
14300,24608700,13606300,11002400,0,VND
56600,41500,17900,900,22700,VNM
56500,155600,82200,73400,0,VNM
56400,238300,89100,149200,0,VNM
56300,344800,118100,226700,0,VNM
56200,511900,98100,413800,0,VNM
56100,409600,80500,329100,0,VNM
56000,604500,152500,358100,93900,VNM
55900,114400,34000,80400,0,VNM
55800,206100,43200,162900,0,VNM
55700,122900,63700,59200,0,VNM
55600,175100,103800,71300,0,VNM
55500,154100,21700,132400,0,VNM
55400,64000,43900,20100,0,VNM
55300,143600,77100,66500,0,VNM
55200,180600,65800,114800,0,VNM
55100,235000,47100,187900,0,VNM
55000,365700,59900,305800,0,VNM
54900,242000,123600,118400,0,VNM
54800,251900,72400,179500,0,VNM
54700,223100,79900,143200,0,VNM
54600,477100,246200,230900,0,VNM
54500,369300,137700,231600,0,VNM
54400,306600,120400,186200,0,VNM
54300,279000,72000,207000,0,VNM
54200,313200,138200,175000,0,VNM
54100,197000,35900,161100,0,VNM
54000,207800,58200,149600,0,VNM
53900,20300,0,20300,0,VNM
16800,3500,3500,0,0,VPB
16750,431600,378600,53000,0,VPB
16700,1946400,851400,1095000,0,VPB
16650,908600,159400,749200,0,VPB
16600,1901500,234400,755900,911200,VPB
16550,679200,206800,472400,0,VPB
16500,892000,210100,681900,0,VPB
16450,322500,224500,98000,0,VPB
16400,484700,244700,240000,0,VPB
16350,350300,115900,234400,0,VPB
16300,509200,217100,292100,0,VPB
16250,445800,315400,130400,0,VPB
16200,924200,575500,348700,0,VPB
16150,824700,606900,217800,0,VPB
16100,940300,497500,442800,0,VPB
16050,1158300,568300,590000,0,VPB
16000,1975800,704300,1271500,0,VPB
15950,1419300,633300,786000,0,VPB
15900,1020000,215300,804700,0,VPB
15850,1053600,347400,706200,0,VPB
15800,1048200,147400,900800,0,VPB
15750,1254300,823200,431100,0,VPB
15700,1399700,451800,947900,0,VPB
15650,1607900,716200,891700,0,VPB
15600,4247000,1555400,2691600,0,VPB
15550,2921900,487300,2434600,0,VPB
52800,47800,47800,0,0,VPI
52700,42300,42300,0,0,VPI
52600,200,200,0,0,VPI
52500,22600,22600,0,0,VPI
52400,4400,4400,0,0,VPI
52300,36000,18800,17200,0,VPI
52200,118800,80900,37900,0,VPI
52100,487600,323300,114200,50100,VPI
52000,324500,187600,106700,30200,VPI
51900,156200,92300,63900,0,VPI
51800,98300,40900,57400,0,VPI
51700,48400,7900,40500,0,VPI
51600,71000,13200,57800,0,VPI
51500,5500,4400,1100,0,VPI
51400,9400,7500,1900,0,VPI
51300,16700,9900,6800,0,VPI
51200,45000,3400,41600,0,VPI
20600,1128900,313300,0,815600,VRE
20550,1372400,1170700,201700,0,VRE
20500,1592500,1006200,586300,0,VRE
20450,737900,474100,263800,0,VRE
20400,1536300,810100,726200,0,VRE
20350,1721800,758800,881300,81700,VRE
20300,1652900,714400,938500,0,VRE
20250,842800,175200,667600,0,VRE
20200,566100,213000,353100,0,VRE
20150,383600,209100,174500,0,VRE
20100,623300,310100,313200,0,VRE
20050,846200,505600,340600,0,VRE
20000,1648300,854600,793700,0,VRE
19950,1087000,338100,748900,0,VRE
19900,921300,453000,468300,0,VRE
19850,731300,191400,539900,0,VRE
19800,542800,132500,410300,0,VRE
19750,360000,43900,316100,0,VRE
19700,414500,161100,253400,0,VRE
19650,253800,137900,115900,0,VRE
19600,271200,168800,102400,0,VRE
19550,85400,24000,61400,0,VRE
19500,156400,37200,119200,0,VRE
19450,85700,0,85700,0,VRE
19400,2800,0,2800,0,VRE
19300,18500,4300,14200,0,VRE
98000,7500,7500,0,0,VTP
97900,2000,2000,0,0,VTP
97800,1100,1100,0,0,VTP
97700,4400,3200,1200,0,VTP
97600,800,500,300,0,VTP
97500,2000,600,1400,0,VTP
97400,8700,4100,4600,0,VTP
97300,12500,2500,10000,0,VTP
97200,1400,1000,400,0,VTP
97100,6300,1000,5300,0,VTP
97000,36500,6800,29700,0,VTP
96900,1600,1300,300,0,VTP
96800,42100,6700,400,35000,VTP
96700,6900,1900,5000,0,VTP
96600,9200,5100,4100,0,VTP
96500,35900,18800,17100,0,VTP
96400,12800,5200,7600,0,VTP
96300,30700,13600,17100,0,VTP
96200,25100,8700,16400,0,VTP
96100,41200,8500,16600,16100,VTP
96000,122800,30600,92200,0,VTP
95900,19300,10400,8900,0,VTP
95800,25400,10500,14900,0,VTP
95700,24200,6000,18200,0,VTP
95600,22800,5800,17000,0,VTP
95500,47300,14100,33200,0,VTP
95400,11000,800,10200,0,VTP
95300,11600,0,11600,0,VTP
95200,7700,700,7000,0,VTP
95100,5900,2300,3600,0,VTP
95000,57400,13800,43600,0,VTP
94900,700,600,100,0,VTP
94800,8200,3300,4900,0,VTP
94700,4400,3500,900,0,VTP
94600,1300,600,700,0,VTP
94500,9300,9100,200,0,VTP
94400,500,0,500,0,VTP
94300,2100,1000,1100,0,VTP
94200,10200,2900,7300,0,VTP
94100,20300,8300,12000,0,VTP
94000,174000,74800,99200,0,VTP
93900,16300,15200,1100,0,VTP
93800,27800,7700,20100,0,VTP
93700,37500,12500,25000,0,VTP
93600,31300,6000,25300,0,VTP
93500,12100,800,11300,0,VTP
93400,8500,1600,6900,0,VTP
93300,4000,3200,800,0,VTP
93200,7800,3400,4400,0,VTP
93100,12300,5600,6700,0,VTP
93000,41200,16800,24400,0,VTP
92900,8000,7900,100,0,VTP
92800,12800,6300,6500,0,VTP
92700,8100,6500,1600,0,VTP
92600,9100,4900,4200,0,VTP
92500,2300,2000,300,0,VTP
92400,3600,1500,2100,0,VTP
92300,6000,3000,3000,0,VTP
92200,15000,6100,8900,0,VTP
92100,29700,17800,11900,0,VTP
92000,112000,70500,41500,0,VTP
91900,21200,14000,7200,0,VTP
91800,25900,19600,6300,0,VTP
91700,27300,5700,21600,0,VTP
91600,20900,5300,15600,0,VTP
91500,36400,13500,22900,0,VTP
91400,24000,10500,13500,0,VTP
91300,76200,34300,41900,0,VTP
91200,609400,474700,134700,0,VTP
